tenure_years,product_count,has_direct_deposit,login_freq_90d,avg_balance_trend,nsf_count_6m,complaints_6m,cd_maturing_90d,debit_swipe_delta,churn
3.15,5,1,13,-826.12,0,0,1,-9.75,0
0.1,3,0,17,-116.32,1,0,0,9.22,0
5.25,1,0,16,-220.69,1,3,0,9.69,1
1.75,4,1,12,-67.13,0,0,1,20.04,0
3.59,4,1,22,-279.66,1,2,0,18.83,1
18.96,2,1,23,-753.84,0,0,0,-13.5,0
3.06,3,1,17,-183.17,0,0,0,-11.18,0
10.99,5,1,20,465.41,0,0,0,-10.52,0
1.25,2,0,21,630.73,1,0,0,-2.28,0
6.7,4,0,11,1219.67,0,0,0,-9.35,0
22.64,1,1,20,845.83,0,0,0,-2.62,0
0.64,1,1,18,-598.47,0,0,0,-13.08,0
0.1,2,1,19,-204.22,0,1,0,11.77,1
3.41,3,1,21,-11.39,0,0,1,-14.22,1
0.58,4,1,22,-42.78,0,0,0,-14.96,0
8.28,5,1,20,34.77,2,0,0,7.8,0
14.76,2,1,21,1203.8,0,0,0,10.83,0
3.42,1,0,20,-541.03,0,0,1,-3.38,0
1.8,4,0,12,-356.77,1,0,0,13.03,0
3.42,3,0,14,821.91,1,0,0,11.95,0
7.71,1,1,16,-307.99,0,0,0,28.49,0
0.1,2,0,22,196.79,0,0,0,10.99,0
5.34,3,0,17,517.33,1,0,0,25.61,0
5.7,3,1,22,243.25,0,0,0,0.93,0
6.09,2,1,20,95.88,0,0,0,20.99,0
1.66,2,1,17,469.31,0,0,0,21.31,0
7.51,5,1,10,-446.53,5,0,0,-2.14,0
0.58,3,1,16,-248.18,0,0,1,-10.33,1
1.33,2,0,13,267.82,0,1,0,-7.69,1
12.6,2,1,20,-1034.72,0,0,0,6.23,0
8.05,3,1,20,708.29,2,0,0,-17.25,0
0.1,1,1,19,151.7,0,0,0,-6.81,0
1.71,1,0,12,76.52,1,0,0,17.96,0
1.45,2,1,16,-815.26,1,2,0,10.0,0
1.89,2,0,15,-643.3,0,0,0,-35.29,0
1.71,3,1,16,-199.29,2,0,0,-19.99,0
0.39,1,1,20,403.71,0,0,0,32.38,0
3.69,3,0,16,-1038.31,3,0,0,17.69,0
7.92,2,1,16,394.18,1,0,0,-8.74,0
5.6,1,1,20,-180.02,3,1,0,-22.33,1
6.7,1,1,15,-111.71,1,0,0,-18.74,0
0.51,5,0,14,126.8,2,0,0,7.64,0
18.16,4,0,10,134.66,0,0,1,29.65,0
10.94,1,1,16,-356.21,0,1,0,28.7,0
9.81,3,0,19,312.46,0,0,0,-23.64,0
10.39,3,1,8,-1159.7,0,1,0,-4.44,1
16.19,5,0,22,-225.21,1,0,1,-12.86,0
4.71,2,1,14,76.84,0,3,0,2.05,1
1.34,3,0,18,-172.47,0,1,0,-19.97,1
5.75,1,0,22,-913.46,1,0,0,-8.19,0
8.15,2,0,21,379.01,2,0,0,-13.01,0
8.03,5,1,25,-624.19,1,0,1,7.85,0
4.42,2,0,12,-33.76,1,0,0,-7.72,1
0.43,2,1,15,76.52,0,0,0,-5.57,0
2.78,1,0,17,9.91,2,0,0,7.66,0
15.21,3,1,12,584.51,0,0,0,24.64,0
5.27,3,1,16,-26.63,5,0,0,31.74,0
4.64,2,1,21,213.73,0,0,0,6.84,0
1.88,5,1,18,-27.95,1,2,0,-1.33,1
2.76,1,0,15,306.48,0,0,0,19.74,0
13.54,2,0,21,696.75,0,0,0,17.51,0
6.59,5,0,17,68.77,1,0,0,13.23,0
9.29,2,0,15,390.93,2,0,0,-23.69,0
3.63,2,0,13,727.66,2,0,0,18.12,0
5.97,2,1,22,678.59,0,0,0,5.37,0
1.71,4,1,14,-192.64,0,0,0,-13.41,0
7.33,1,1,21,518.22,0,0,0,-10.08,0
3.35,5,1,15,124.39,0,0,0,8.73,0
3.51,3,1,16,558.61,0,0,0,-37.67,0
6.29,1,1,21,284.32,1,0,0,-1.88,0
16.52,3,1,14,137.83,0,0,0,-9.83,0
0.4,2,1,13,216.99,1,0,0,-11.35,0
10.45,2,0,22,127.62,0,0,0,-6.86,1
2.08,3,1,30,147.17,0,0,1,-22.19,0
3.52,5,1,18,-79.42,0,0,0,15.79,0
0.13,1,0,18,-125.86,1,0,1,-31.92,0
2.15,2,1,17,881.59,1,0,1,2.54,0
4.19,2,1,21,238.76,0,0,0,-12.71,0
0.35,2,1,19,-286.65,0,0,1,29.75,1
4.05,2,1,13,-138.71,0,0,0,0.34,0
15.71,1,1,25,528.13,1,1,0,-31.85,0
0.67,3,1,14,-368.09,1,0,1,8.2,0
8.67,2,0,18,-741.01,0,1,0,-16.39,1
3.16,1,0,16,-704.22,0,0,0,14.77,0
6.39,4,1,10,-864.49,0,0,0,9.27,0
1.81,4,1,19,-649.41,0,1,0,22.09,0
1.04,2,1,24,-590.43,0,0,0,2.81,0
1.05,2,0,20,692.62,0,3,0,12.29,1
0.44,3,1,17,-23.09,0,1,1,0.64,0
1.23,2,0,18,-181.63,0,2,0,-8.84,0
6.55,1,0,18,-721.71,0,1,0,15.99,1
12.81,3,1,21,-71.56,0,0,0,-18.46,0
10.1,1,1,19,-868.66,0,1,0,-0.54,0
6.93,1,1,27,-184.71,1,0,0,-8.53,1
0.7,1,1,19,1032.25,0,0,0,12.63,0
2.05,1,1,16,331.9,0,0,0,-14.2,0
2.22,1,1,23,-104.9,1,0,0,-6.13,0
1.73,5,1,21,349.06,2,0,0,0.66,1
4.34,2,1,17,-260.77,0,0,1,22.32,0
4.6,1,0,14,-400.34,0,0,0,-7.99,1
2.65,1,1,17,852.06,2,0,0,-6.01,0
2.62,5,0,17,-571.14,3,0,1,-20.22,0
10.58,2,0,20,-177.06,0,0,0,-14.74,0
9.34,2,0,21,153.02,0,0,0,6.19,0
2.21,4,0,17,-468.12,1,0,0,0.48,0
14.71,2,1,21,325.3,0,0,0,0.72,0
18.32,2,1,12,-153.3,2,0,0,26.12,0
2.37,1,0,27,331.96,0,0,0,-25.08,0
2.63,2,0,18,292.99,2,0,0,34.77,0
4.23,2,0,21,-121.51,0,0,0,17.67,0
16.99,3,0,22,855.33,0,0,0,-4.89,0
12.54,2,1,13,-332.67,4,0,1,5.87,0
0.65,3,1,11,674.44,0,0,1,-10.24,1
2.99,1,1,23,587.47,0,0,0,4.79,0
4.84,1,1,12,885.44,2,0,0,32.25,0
4.2,2,1,17,87.03,0,0,0,-9.69,0
1.29,5,0,15,-394.29,0,3,0,-3.48,0
11.75,2,0,18,1038.4,0,0,0,-11.35,0
6.78,3,1,24,-167.35,0,0,0,-8.94,0
10.92,2,0,14,-406.77,1,0,1,-6.04,0
11.74,1,0,22,-94.89,2,0,0,-16.42,0
8.28,1,0,18,-490.85,0,0,0,-3.95,1
3.47,2,1,18,263.07,0,0,0,0.81,0
5.66,1,0,16,-302.83,0,0,0,-6.05,0
1.05,1,0,26,-143.74,2,0,0,-34.49,1
6.72,3,1,22,483.89,1,0,1,-2.31,0
1.19,1,1,13,311.85,2,0,0,-0.71,0
7.1,3,0,22,7.79,4,0,1,28.46,0
1.57,2,1,21,85.44,0,0,0,0.4,0
0.75,2,1,23,6.13,0,1,0,14.03,0
1.08,3,1,20,-215.58,0,0,1,-6.39,0
0.1,2,0,21,-1.26,0,0,0,19.47,0
7.61,2,0,19,245.42,0,0,0,-14.17,0
7.91,3,1,13,-63.08,2,0,1,7.57,0
4.34,4,1,23,209.88,0,0,0,12.61,0
1.06,1,0,10,-418.33,0,0,0,10.4,0
0.52,1,0,21,-301.95,0,3,0,32.46,1
0.12,4,0,15,-367.16,1,0,0,-8.77,1
1.09,2,1,17,-282.57,0,3,0,21.21,0
13.29,3,1,16,643.59,0,0,0,17.33,0
1.66,2,1,19,363.02,0,0,0,0.74,0
2.62,1,0,20,-538.46,2,1,0,27.59,0
0.67,3,1,26,218.75,0,0,0,-2.2,0
1.51,2,1,21,-195.29,3,0,0,0.33,0
4.39,1,1,18,-341.19,0,0,0,-0.08,0
5.62,2,1,13,-742.87,4,2,0,-19.1,1
1.69,3,0,19,485.96,2,0,0,11.42,0
0.36,3,1,18,-681.93,0,0,0,9.08,0
2.98,1,0,20,-25.98,0,0,1,-1.57,1
1.6,2,0,17,-473.16,0,0,0,26.44,0
1.49,3,1,11,387.92,1,0,0,-6.56,0
19.29,3,0,17,-167.18,0,1,0,-25.95,0
5.75,3,0,13,-67.23,0,0,0,28.53,0
4.88,1,0,19,-50.37,0,0,0,15.17,0
3.22,3,1,18,151.29,1,0,1,9.39,0
3.36,3,1,22,6.5,0,0,0,-5.09,0
4.67,1,1,17,-21.64,0,0,0,5.13,0
7.15,2,0,17,-259.2,0,0,0,-18.91,0
7.27,2,0,20,-787.36,0,0,1,-3.38,0
1.13,3,0,13,-559.28,0,0,0,-13.56,0
4.16,1,1,25,359.24,1,3,0,3.93,0
3.19,3,1,30,-152.91,0,0,1,13.85,0
12.27,4,0,25,-332.0,0,0,0,-15.71,0
5.99,3,1,15,-702.86,0,1,0,10.87,0
4.56,5,0,12,-859.82,5,0,0,3.0,1
0.74,5,1,33,-351.6,0,0,1,10.26,0
5.58,1,1,17,444.03,4,0,0,-3.63,1
0.75,3,1,21,-278.54,0,0,0,10.56,0
2.47,2,1,14,200.24,0,0,0,-10.44,0
0.92,4,1,19,-301.53,1,0,0,-25.23,0
7.07,2,1,18,319.43,0,0,0,-21.81,0
1.39,5,1,19,-175.88,1,0,0,-7.54,0
2.98,3,1,12,-615.94,2,0,0,-24.19,1
13.56,3,1,14,-134.48,0,0,0,23.26,0
1.37,1,0,19,917.0,1,0,0,-1.24,0
4.25,1,1,15,894.94,0,1,0,13.79,0
3.26,3,0,30,243.27,2,0,0,11.81,0
0.11,1,0,24,-68.53,0,0,0,0.1,0
9.44,4,0,12,151.95,0,0,1,53.05,0
0.43,1,0,27,158.43,0,0,0,43.91,0
3.86,3,1,23,-19.94,3,0,0,20.88,0
4.94,2,0,19,220.47,0,0,0,-13.58,0
5.94,3,0,25,104.11,0,0,0,21.49,0
7.0,3,0,20,-157.99,0,1,0,-26.23,0
1.75,2,1,15,-597.63,1,0,0,20.95,0
0.1,1,1,11,-230.03,0,0,1,-38.34,1
7.71,1,1,16,399.76,0,0,1,-4.78,0
4.6,3,0,20,-15.73,0,0,0,18.14,0
10.85,2,0,18,150.14,0,3,0,5.78,0
10.34,3,1,11,-141.51,0,1,0,-22.18,0
11.12,2,1,20,-529.8,0,0,0,2.55,1
3.98,2,0,19,-119.31,0,0,0,5.78,0
2.44,2,1,19,-511.23,0,0,0,3.07,0
9.41,1,0,13,-543.14,0,0,1,-6.11,1
3.6,2,0,12,602.82,0,0,0,12.83,0
1.22,5,1,22,-210.04,1,0,0,17.17,0
11.59,4,0,20,-370.74,0,1,0,-2.31,0
12.85,2,1,17,808.98,0,1,0,22.79,0
3.77,3,0,21,407.49,0,2,0,-2.34,0
0.47,4,0,17,-185.75,0,0,0,-7.35,0
2.94,2,0,18,213.82,2,0,0,20.35,0
9.76,1,1,9,-117.89,0,0,1,19.81,0
13.92,1,1,24,-346.34,0,0,0,-9.3,0
1.36,2,1,22,237.35,2,0,0,-11.48,1
0.42,5,1,16,-162.15,1,0,0,26.47,0
12.59,3,1,16,37.75,1,0,0,-1.54,0
2.96,1,1,16,510.68,1,0,0,0.05,0
4.68,1,1,17,455.61,0,0,1,-3.78,0
20.66,3,1,21,-275.05,3,0,0,19.82,0
0.41,4,1,22,243.02,2,0,0,32.16,0
6.27,3,0,14,-563.93,0,0,0,1.05,0
0.46,3,0,13,225.21,1,3,0,36.27,0
2.82,1,1,13,74.25,0,0,0,-8.32,0
9.77,4,1,11,189.49,1,0,0,-4.24,0
3.41,3,1,19,-148.72,0,0,0,10.1,0
35.23,2,1,23,1042.04,0,0,1,-12.25,0
4.91,3,1,25,-450.65,0,0,0,9.9,0
2.32,1,0,25,485.78,0,2,0,-7.78,1
1.49,1,0,18,-515.85,0,0,0,-23.16,1
2.59,1,0,22,252.17,0,0,0,-26.14,0
2.8,1,1,22,287.89,1,0,0,-4.86,0
0.43,2,0,17,27.49,2,0,0,6.26,0
2.77,2,0,18,-247.66,0,0,0,-20.42,0
3.74,2,1,17,70.57,2,0,0,2.68,0
7.7,2,1,18,133.51,0,0,0,2.72,0
6.42,2,1,18,894.97,2,0,0,-2.51,0
7.4,1,1,20,-436.17,0,3,1,-13.89,1
0.1,3,0,16,-277.96,2,0,0,3.6,0
1.47,2,1,13,142.37,1,0,0,-2.14,1
6.5,2,1,19,-128.03,0,0,0,14.73,0
3.97,4,1,18,-50.02,0,0,0,-19.39,0
0.1,3,1,17,535.18,4,0,0,1.71,0
9.79,4,0,17,-1410.13,1,0,0,-19.08,1
8.89,2,0,9,-298.97,0,0,0,-3.56,1
4.77,1,0,12,-871.18,0,1,1,-16.43,1
0.41,3,1,24,-597.91,1,0,0,-13.76,0
8.73,1,0,21,1202.31,5,0,0,-0.06,1
5.26,2,1,17,299.08,0,1,1,-8.48,0
9.14,1,0,12,475.78,2,0,0,22.0,0
8.36,4,1,10,-40.26,0,0,0,17.69,0
9.75,1,1,23,379.36,3,0,0,12.07,0
4.38,4,1,18,-883.28,1,0,0,11.77,0
0.91,4,1,22,519.15,0,0,0,1.95,0
6.67,2,0,21,-409.92,0,0,1,19.57,1
5.81,3,1,14,-265.66,0,0,1,-4.41,0
8.13,3,1,22,252.58,0,0,1,31.79,0
1.12,4,1,8,158.22,2,0,0,-14.13,1
1.3,2,0,14,42.31,1,0,1,-16.93,0
13.27,3,1,21,-681.55,0,1,0,-20.92,0
8.32,2,0,24,49.91,3,0,0,-18.31,1
14.33,5,0,17,480.28,0,0,0,-24.44,0
8.53,2,1,24,-266.24,2,0,0,3.21,0
5.46,2,1,16,657.47,2,0,0,12.81,0
6.37,3,1,15,-436.35,2,0,0,0.51,0
13.2,4,0,17,3.27,0,0,0,-20.78,0
5.19,3,1,15,767.66,0,0,1,-7.05,0
6.0,1,1,17,-340.7,0,0,0,12.62,1
1.02,2,0,21,526.99,0,0,0,-5.13,0
3.85,5,0,21,987.33,0,0,1,-11.98,0
7.56,3,1,25,85.52,2,1,0,-22.71,0
1.9,4,1,21,-263.51,0,0,1,-6.34,1
1.36,1,1,22,-386.37,0,2,0,-10.54,1
2.26,2,1,21,652.3,0,0,0,-1.3,0
1.66,3,1,10,638.35,0,0,0,7.15,0
1.45,4,0,19,724.65,1,1,0,-4.24,0
3.32,1,1,8,-16.42,0,0,0,2.77,0
14.31,4,0,18,518.9,0,0,0,7.08,0
4.24,2,0,13,-24.42,0,0,0,-18.45,0
1.25,1,1,19,-441.53,0,1,0,28.29,0
0.48,2,0,19,562.09,0,0,0,-11.12,1
7.15,2,1,18,816.94,2,0,0,7.75,0
2.9,2,0,26,-510.3,2,1,1,-17.04,1
10.35,1,0,11,-519.72,0,0,0,1.65,0
6.46,1,1,19,19.99,0,0,1,2.2,1
9.54,4,1,16,478.06,3,0,0,24.89,0
1.9,1,1,12,-566.91,0,0,0,-3.49,0
7.07,1,1,24,113.51,0,1,0,19.49,0
1.84,2,1,23,-295.21,0,0,1,4.36,0
16.79,2,1,16,350.41,1,0,0,27.78,0
6.07,3,0,14,-398.94,3,0,0,-26.7,0
2.35,2,1,18,385.9,0,0,0,7.23,0
1.88,3,0,17,-79.11,0,0,0,-40.09,0
1.27,3,0,16,-468.57,1,0,0,-0.87,0
7.12,1,1,16,31.84,4,0,0,15.31,0
1.48,1,0,30,-968.99,2,0,1,21.68,0
5.43,2,1,20,-279.55,1,0,0,11.08,0
1.84,2,1,15,168.7,2,0,0,-4.36,0
6.51,3,0,26,-885.88,0,0,1,8.18,0
10.12,3,1,15,-1285.57,0,0,0,37.75,0
9.03,2,0,20,-1169.68,0,0,1,1.13,0
8.58,1,0,21,663.56,0,0,0,14.42,0
1.25,1,0,19,-38.38,0,0,0,-6.44,0
0.56,3,0,18,-266.23,2,0,0,16.06,0
7.2,2,0,24,472.58,0,0,1,13.59,0
2.76,2,1,18,-202.22,1,0,1,-9.16,0
3.4,1,1,16,134.23,0,0,1,11.66,0
0.19,3,0,18,12.88,1,0,0,12.37,1
1.8,4,1,14,-235.5,0,0,1,11.1,0
0.21,2,1,18,147.07,1,0,1,-0.62,0
12.68,2,1,15,386.63,0,0,0,18.44,1
1.67,5,0,13,-92.45,0,0,0,-14.02,0
4.89,2,1,28,-230.28,0,0,1,0.15,0
0.24,3,0,21,-171.26,0,0,0,1.67,0
6.59,1,1,20,-1148.96,0,0,0,17.57,0
2.34,3,1,17,141.53,0,0,1,-14.5,0
13.69,1,1,14,-604.56,0,0,0,3.62,1
13.14,5,1,17,314.86,1,0,1,-7.38,0
2.36,3,0,16,-45.21,1,3,0,1.64,1
13.87,3,1,16,52.56,2,0,0,5.88,0
33.37,3,1,17,350.16,0,0,0,-19.18,0
10.47,3,1,18,-463.26,0,0,0,18.96,0
11.18,2,1,17,184.62,1,0,0,6.42,0
1.72,4,1,27,133.81,0,0,0,-12.88,0
5.16,5,1,14,-92.39,0,0,0,-5.12,0
0.42,2,0,13,-464.09,1,0,0,22.41,0
0.6,5,0,21,297.62,0,0,1,6.24,0
40.0,3,1,18,351.73,0,0,0,-14.47,0
2.37,2,1,24,56.8,1,0,0,-11.75,1
8.27,2,1,17,-535.15,1,0,0,9.37,0
9.86,1,1,18,-263.72,1,0,0,11.17,0
11.71,1,0,14,-30.17,0,0,0,5.44,1
36.26,1,0,22,344.25,2,0,0,-4.37,0
1.66,2,1,17,-791.74,1,0,1,12.15,0
0.25,2,0,19,-281.9,2,0,0,-4.68,0
3.18,2,1,18,-201.34,1,0,1,-12.82,1
0.84,5,1,18,-41.61,0,0,1,23.8,0
0.14,2,1,18,-650.66,0,0,0,7.33,0
2.68,2,1,15,-108.77,1,0,0,-11.77,1
9.19,1,0,24,-155.24,1,0,1,2.01,0
5.01,1,1,19,-518.8,0,0,1,0.41,0
2.25,3,1,14,-58.98,1,0,0,-5.25,0
6.37,3,0,9,-270.58,0,0,0,3.5,0
1.58,3,0,16,247.79,0,0,0,-13.93,1
0.1,1,0,21,-442.66,0,0,0,13.1,1
8.67,3,0,24,44.92,0,1,1,-0.09,0
5.86,2,1,23,-404.19,0,0,1,-24.14,0
8.62,1,0,27,-299.88,1,0,0,-3.42,0
0.24,1,0,11,148.65,0,0,0,-9.24,0
10.89,1,0,18,117.36,0,0,1,-44.86,0
5.8,2,0,22,-208.51,5,1,0,-2.34,0
4.97,1,1,15,-134.71,0,1,0,15.55,0
5.88,5,0,20,-726.8,1,0,0,-1.62,0
11.99,2,1,15,701.38,3,0,0,10.62,0
5.3,1,1,16,343.73,0,0,0,0.13,0
5.22,1,1,17,325.72,1,0,0,-6.85,1
28.05,3,0,16,-797.52,4,1,0,-10.97,0
8.48,1,1,24,-297.74,2,0,1,-19.24,0
3.5,4,1,16,-167.27,0,0,1,13.89,0
7.37,5,1,21,-965.53,0,0,0,10.96,0
2.96,1,0,17,444.98,0,0,0,-4.17,0
1.56,2,1,18,726.94,2,0,0,-30.36,1
5.45,1,0,15,1030.97,2,0,0,7.08,0
15.8,3,0,13,-522.94,2,0,0,-13.57,0
15.88,2,1,26,58.66,0,0,0,2.16,0
2.51,2,1,23,661.41,0,0,1,-23.12,0
4.5,1,0,24,-126.81,0,1,1,1.38,0
1.43,3,0,10,-283.49,0,0,1,-1.97,1
32.6,2,0,15,-933.01,1,0,0,-36.15,1
23.82,1,1,15,566.31,0,0,0,24.27,0
6.29,3,0,14,-9.63,0,0,0,-4.89,0
9.79,3,1,14,-364.67,2,0,0,-3.89,0
7.53,4,0,23,141.93,0,1,0,8.02,1
5.4,1,0,24,76.5,3,0,0,-0.76,0
0.33,3,1,14,84.13,0,0,0,5.46,0
3.64,3,0,19,-108.55,3,0,0,-17.17,0
6.74,1,0,20,811.18,0,0,1,-2.13,0
6.79,3,0,21,-66.83,0,1,0,-28.64,1
2.8,2,1,17,809.66,1,0,0,-3.56,0
17.05,5,1,20,282.06,2,0,0,21.68,0
1.1,1,0,20,175.59,0,0,0,-22.59,0
4.16,3,1,13,-56.64,1,0,0,-5.26,0
7.04,2,1,13,486.98,4,0,0,-31.86,0
7.17,5,0,17,56.5,0,1,0,0.12,0
6.28,2,1,14,-466.07,1,0,0,6.99,0
1.93,5,0,16,-482.75,0,2,0,5.75,1
1.02,4,1,22,211.24,0,0,0,-9.03,0
6.06,2,1,15,-453.69,0,0,0,-32.16,1
5.49,4,0,15,-31.12,0,0,1,-18.62,0
1.19,5,0,16,528.59,0,0,0,18.85,0
7.33,2,0,19,151.99,0,0,0,13.18,0
3.64,2,1,15,-361.07,0,0,0,-1.37,0
6.61,2,0,17,704.99,0,0,0,2.43,0
10.9,2,1,18,273.94,0,0,1,-15.41,0
1.12,1,1,16,508.9,0,0,0,19.36,0
0.12,1,1,20,-1133.78,0,0,1,-10.79,0
9.06,2,0,16,165.43,3,0,0,6.56,0
5.64,2,1,22,421.08,0,0,0,-19.92,0
7.22,1,1,17,850.14,0,0,0,-2.67,0
10.93,4,1,17,-731.91,0,0,0,18.73,0
9.74,3,1,15,603.06,1,1,0,-14.2,0
19.45,1,1,15,822.19,0,1,0,11.24,0
4.61,3,0,23,-1008.64,0,0,1,-16.21,0
4.02,3,1,24,239.3,1,1,0,-13.53,0
3.08,5,0,16,308.81,0,0,0,-0.13,0
1.0,1,0,15,-163.5,0,0,0,14.57,0
5.1,1,1,23,-245.05,3,0,0,-4.47,0
1.95,5,0,19,333.93,0,0,0,9.28,0
15.25,5,1,13,-307.49,0,0,1,17.16,0
5.25,3,0,20,-108.62,0,0,0,-11.57,0
5.39,3,0,22,406.22,0,0,1,-22.88,0
2.63,1,1,12,877.02,0,0,1,-5.33,0
0.32,2,0,11,268.99,0,0,0,19.1,0
0.19,1,1,16,66.74,0,0,0,-12.19,1
3.3,1,1,22,-258.2,0,0,1,15.22,1
0.53,4,0,21,-505.3,3,0,0,-3.94,1
5.6,1,1,16,554.79,1,3,0,26.34,1
12.77,2,1,20,-76.72,0,0,1,33.68,0
12.87,5,1,19,575.35,0,0,0,15.47,0
6.46,1,0,16,-164.78,0,0,0,-24.7,1
1.42,5,1,16,-324.64,0,1,0,-36.05,0
11.93,5,0,19,210.4,4,0,1,0.92,0
13.03,3,1,22,-38.27,5,0,0,13.6,1
1.31,1,1,20,-602.76,0,1,0,7.52,0
8.02,2,0,14,908.68,0,0,0,-10.85,0
2.03,2,1,19,-313.49,2,0,1,-22.29,1
9.74,2,0,12,463.8,1,0,0,13.95,0
35.35,2,1,15,420.93,0,0,0,27.88,0
0.18,5,1,18,-629.73,0,0,0,-10.05,0
13.66,1,1,19,-501.19,0,1,0,12.38,0
5.85,3,0,12,-150.75,2,0,0,39.04,0
21.76,1,0,15,-432.82,0,0,1,-2.85,0
3.75,3,0,18,863.23,1,0,0,-2.54,0
11.28,4,1,14,-100.09,0,0,1,8.4,0
0.39,2,0,21,444.87,3,0,0,-4.27,1
2.45,1,1,17,256.82,0,0,0,20.09,0
0.42,3,0,18,132.01,0,0,0,-6.06,0
22.22,3,0,15,20.16,0,0,0,-0.47,0
10.19,3,0,11,618.57,0,3,0,-21.64,0
11.49,2,1,19,-412.55,0,1,0,-3.53,0
16.68,2,1,15,863.17,0,0,1,-15.11,0
0.53,5,1,16,-643.61,0,0,0,5.19,0
2.92,5,0,19,390.76,0,0,1,-24.96,0
0.44,2,1,18,-702.58,0,0,1,14.7,0
1.42,4,1,18,-157.85,0,0,0,-13.07,1
1.56,2,1,19,46.65,0,0,1,26.76,1
3.8,2,1,20,-243.35,0,0,0,20.56,0
1.88,1,1,19,-90.83,0,0,0,8.03,0
0.64,2,0,17,-693.49,0,0,1,-23.07,0
1.1,2,0,24,-493.73,0,0,0,-9.42,0
0.96,1,0,14,249.13,0,0,0,-13.44,1
21.69,2,0,20,14.84,0,0,0,-11.57,0
8.55,3,1,15,-345.26,1,1,0,23.65,0
20.61,3,1,15,662.14,0,0,0,-2.29,0
3.48,3,1,19,-609.97,0,1,0,-9.87,0
1.96,4,0,10,-180.8,1,0,0,-11.22,0
9.61,1,1,21,-252.83,0,0,1,-7.98,0
2.37,3,1,14,307.52,0,0,1,7.99,0
2.13,3,1,15,24.08,0,0,0,-24.41,0
1.59,2,1,16,-54.08,1,0,0,1.47,0
0.83,2,1,14,-922.11,1,2,0,6.35,1
1.78,1,1,17,432.52,1,0,1,-26.03,1
2.63,4,0,14,-108.91,2,0,0,-21.26,0
6.73,2,0,20,57.83,1,0,0,-0.72,0
0.39,4,1,19,-374.28,2,0,1,21.61,1
1.42,3,1,16,-452.91,0,2,0,18.04,1
9.93,3,0,17,749.64,0,0,0,-9.13,0
0.95,4,1,24,-886.62,3,0,0,21.14,0
2.52,3,0,15,-527.1,2,0,1,-4.79,1
12.0,2,1,16,740.25,0,0,0,-4.92,0
1.01,2,0,24,320.37,0,0,0,1.41,0
0.52,4,0,17,-162.73,2,0,1,12.59,0
3.98,2,0,28,623.3,0,0,1,-9.13,0
2.16,2,0,28,223.43,0,0,0,-5.97,0
4.97,1,1,13,116.33,0,0,0,-18.72,0
9.77,4,1,10,112.78,0,1,0,5.27,0
0.89,1,1,17,232.62,0,0,0,14.0,0
5.21,3,0,16,252.85,1,1,0,14.92,0
4.23,2,1,14,1097.99,0,0,0,-20.5,0
0.93,2,0,17,-97.45,3,0,0,-5.74,0
5.87,3,1,13,-82.02,3,0,0,18.68,0
1.92,1,1,18,-618.45,1,3,0,3.48,1
4.01,3,0,18,-25.95,5,0,0,0.51,0
0.52,3,1,20,931.44,0,0,1,0.16,0
3.69,4,1,21,492.24,0,0,0,8.12,0
2.2,1,1,20,-271.83,2,0,0,4.29,0
10.37,4,1,11,15.02,0,0,0,-8.63,0
0.35,3,0,12,-648.22,0,0,0,13.22,0
3.25,4,0,27,-484.56,0,0,0,-18.04,0
3.68,2,1,30,74.72,1,2,0,19.83,1
7.75,2,1,18,-247.23,1,0,0,-13.44,0
5.12,4,1,20,-522.3,1,0,0,8.22,0
6.6,4,1,13,244.92,1,0,0,-2.47,0
9.0,2,0,21,-41.13,1,0,0,-7.15,0
11.89,2,0,23,-783.78,0,1,0,20.36,0
2.26,2,1,15,-1037.57,0,2,0,11.14,0
4.63,2,1,14,-285.01,1,0,0,-0.88,0
11.0,2,0,15,-794.13,0,1,0,26.18,1
27.31,2,1,18,-934.46,5,0,0,14.7,0
13.22,4,1,15,564.48,1,0,0,-12.08,0
2.79,1,0,19,-48.86,1,0,0,-33.91,1
1.3,3,1,16,-132.72,4,0,0,1.6,1
4.03,1,1,22,-94.2,0,0,0,20.75,0
8.12,2,0,21,-568.92,0,0,1,9.16,0
4.07,1,0,15,205.49,0,0,0,23.61,0
3.96,2,1,14,-65.35,0,0,1,-8.97,0
10.93,3,1,27,-378.7,0,0,1,-1.76,0
2.69,4,1,15,-303.81,0,0,0,-1.39,0
11.79,1,0,20,-613.73,1,0,0,3.62,0
3.13,2,1,13,-203.12,0,0,0,11.51,1
2.39,2,1,17,-119.81,0,0,0,24.49,0
3.63,4,0,12,-216.14,0,3,0,27.64,0
8.62,3,1,19,27.58,0,1,0,25.0,0
0.81,2,1,22,-39.26,0,0,0,10.04,0
1.31,3,1,19,115.38,0,0,0,-5.13,0
18.15,4,1,17,471.55,1,0,1,3.39,0
1.16,1,1,13,296.51,0,0,0,9.83,1
5.03,2,0,21,477.29,0,0,1,2.03,0
5.2,4,0,12,-423.87,0,0,0,-13.71,0
4.04,3,1,19,-254.31,0,0,0,-6.94,0
6.21,2,1,13,326.8,1,0,1,13.02,0
1.57,2,0,21,335.74,4,0,0,-3.7,1
4.83,2,1,19,-339.31,1,1,0,0.36,0
2.79,2,1,26,305.79,0,3,0,-1.18,0
6.5,3,0,22,-471.77,0,1,1,-13.38,0
